SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
144714,0,Revolving loans,M,N,N,0,225000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.010006,-9106,-2366,-7166,-919,1,1,0,1,0,0,Laborers,1,2,1,SUNDAY,13,0,0,0,0,1,1,Business Entity Type 3,4,0,4,0,-231,0,0,0,0,0,1
248975,0,Cash loans,F,N,Y,0,157500,392427,18423,324000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-18425,-3076,-7193,-1971,1,1,0,1,1,0,Laborers,1,1,1,TUESDAY,13,0,0,0,0,1,1,Industry,0,0,0,0,-2673,0,0,0,0,0,2
312799,0,Cash loans,M,Y,Y,1,157500,1107000,32499,1107000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-14956,-2019,-41,-4578,1,1,0,1,0,0,Drivers,3,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,5,0,5,0,-1645,0,0,0,1,0,1
436103,0,Revolving loans,F,N,Y,2,157500,495000,24750,495000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-13679,-4214,-1463,-4737,1,1,0,1,0,0,Sales staff,4,2,2,TUESDAY,10,0,0,0,0,0,0,Self-employed,0,0,0,0,-2370,0,0,1,0,0,4
238434,0,Cash loans,M,Y,N,0,162000,1546020,44437.5,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-21794,-2588,-8828,-899,1,1,0,1,0,0,Security staff,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Other,2,1,2,1,-1,0,0,0,1,0,0
195582,0,Cash loans,M,Y,Y,0,337500,509400,37197,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-11592,-111,-3501,-450,1,1,0,1,0,1,High skill tech staff,2,3,3,WEDNESDAY,6,0,0,0,1,1,0,Industry,3,0,3,0,-1816,0,0,0,0,0,3
124522,0,Cash loans,F,N,Y,2,157500,1125000,36292.5,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-9715,-1117,-2139,-2389,1,1,1,1,1,0,HR staff,4,2,2,WEDNESDAY,17,0,0,0,0,0,0,Agriculture,0,0,0,0,-709,0,0,0,1,2,1
137699,0,Cash loans,F,N,N,0,121500,585000,28273.5,585000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.01452,-10531,-2909,-271,-3222,1,1,0,1,0,1,Laborers,2,2,2,SATURDAY,10,0,0,0,1,1,0,Self-employed,0,0,0,0,-1749,0,0,0,0,2,5
153148,0,Cash loans,F,N,N,0,148500,495000,27769.5,495000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.015221,-20136,-7257,-4786,-3652,1,1,0,1,0,0,Cleaning staff,1,2,2,SUNDAY,9,0,0,0,0,0,0,Construction,3,0,3,0,-1552,0,0,0,0,0,7
100054,0,Cash loans,F,N,Y,0,99000,260640,26838,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-20121,-5332,-9197,-3283,1,1,1,1,1,0,Medicine staff,2,2,2,WEDNESDAY,16,0,0,0,0,1,1,Business Entity Type 3,4,0,4,0,-1247,0,0,0,0,0,2
300682,0,Cash loans,F,N,Y,2,112500,258709.5,14575.5,234000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12655,-5993,-2634,-4909,1,1,0,1,0,0,Core staff,4,2,2,THURSDAY,12,0,0,0,0,0,0,School,0,0,0,0,-274,0,0,0,0,1,3
361169,0,Cash loans,F,Y,Y,3,405000,1345500,44595,1345500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.026392,-12655,-2898,-143,-3462,1,1,0,1,0,0,IT staff,5,2,2,MONDAY,17,0,0,0,0,0,0,Emergency,4,0,4,0,-669,0,0,0,0,0,2
182058,0,Cash loans,F,Y,Y,0,126000,135000,13279.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-21094,-4150,-11269,-4455,1,1,0,1,1,0,Laborers,2,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 2,3,1,3,1,-2208,0,0,0,0,0,2
149896,0,Cash loans,F,N,Y,0,180000,202500,10984.5,202500,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-15608,-197,-4693,-4219,1,1,0,1,0,0,Accountants,2,2,2,MONDAY,16,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,-2478,0,0,0,3,0,1
110650,0,Cash loans,M,N,N,0,112500,170640,11533.5,135000,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.019101,-9323,-136,-4091,-1788,1,1,0,1,0,0,Low-skill Laborers,1,2,2,MONDAY,17,0,0,0,1,1,0,Business Entity Type 3,1,0,1,0,0,0,0,0,0,0,1
219799,0,Cash loans,F,N,Y,0,76500,770292,29871,688500,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.031329,-21398,-13146,-6023,-4238,1,1,1,1,0,0,Laborers,1,2,2,FRIDAY,13,0,0,0,0,0,0,Other,0,0,0,0,-2062,0,0,0,0,0,0
157648,0,Cash loans,F,Y,Y,0,90000,904500,37327.5,904500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17684,-1417,-1818,-1234,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Other,3,0,3,0,-1303,0,0,1,0,0,1
140164,0,Cash loans,F,N,N,2,112500,269550,14112,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008866,-10365,-1981,-3415,-2973,1,1,1,1,1,0,Laborers,4,2,2,THURSDAY,17,0,0,0,1,1,0,Postal,2,0,2,0,-135,0,0,0,0,0,1
163409,0,Cash loans,F,N,Y,0,157500,604152,25596,540000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17398,-2885,-7063,-907,1,1,0,1,0,0,Cooking staff,2,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,4,0,4,0,-1095,0,0,0,0,2,4
454968,0,Cash loans,F,N,Y,1,225000,1535553,40635,1372500,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-13727,-340,-7753,-3941,1,1,0,1,0,0,High skill tech staff,3,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,2,0,2,0,-1381,0,0,0,0,0,0
419098,0,Cash loans,M,Y,N,1,292500,1024740,55719,9e+05,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.006233,-10713,-2188,-1588,-3378,1,1,1,1,0,0,Managers,3,2,2,MONDAY,19,0,0,0,1,1,0,Other,0,0,0,0,-1068,0,0,0,0,1,0
378956,0,Cash loans,F,N,Y,0,81000,53910,4450.5,45000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,-13683,-1727,-1571,-2739,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 1,0,0,0,0,-783,0,0,0,0,0,4
267146,0,Cash loans,F,N,N,0,202500,545040,26640,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.016612,-10206,-846,-5796,-147,1,1,0,1,0,0,Laborers,2,2,2,TUESDAY,18,0,0,0,1,1,1,Other,0,0,0,0,-756,0,0,0,0,1,2
428008,0,Cash loans,F,N,N,0,157500,679500,29929.5,679500,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-10517,-3847,-4795,-3203,1,1,1,1,0,0,Medicine staff,2,2,2,SATURDAY,4,0,0,0,1,0,1,Medicine,0,0,0,0,-1959,0,0,0,0,1,0
380238,0,Cash loans,F,N,Y,0,112500,371245.5,13464,261000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-22624,-2027,-8056,-4734,1,1,1,1,1,0,Core staff,2,2,2,THURSDAY,15,0,0,0,0,0,0,Postal,8,0,8,0,-1921,0,0,0,0,0,6
214367,0,Cash loans,F,N,Y,0,180000,729792,39721.5,630000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-15051,-614,-5303,-3395,1,1,1,1,0,0,Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Housing,2,1,2,1,-1128,0,0,0,0,0,7
259762,0,Cash loans,F,N,N,0,90000,171900,8491.5,112500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18865,-892,-1961,-2428,1,1,0,1,0,0,Laborers,2,3,3,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 2,0,0,0,0,-266,0,0,0,0,2,5
329666,0,Cash loans,F,N,N,0,67500,225000,9661.5,225000,Unaccompanied,State servant,Incomplete higher,Widow,House / apartment,0.019689,-10196,-2483,-1677,-2262,1,1,0,1,1,0,Core staff,1,2,2,TUESDAY,8,0,0,0,0,0,0,Security Ministries,1,0,1,0,-1590,0,0,0,0,0,1
226197,0,Cash loans,M,N,Y,2,180000,491823,26811,373500,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.035792,-13703,-3205,-5444,-4174,1,1,0,1,0,0,High skill tech staff,4,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-1815,0,0,0,0,0,3
333924,0,Cash loans,F,Y,Y,0,360000,454500,14661,454500,Family,Commercial associate,Higher education,Married,House / apartment,0.072508,-13394,-3013,-7358,-3966,1,1,0,1,0,1,Managers,2,1,1,TUESDAY,13,0,0,0,0,0,0,School,1,0,1,0,-978,0,0,0,0,0,3
294097,0,Cash loans,M,Y,Y,0,315000,1762110,48586.5,1575000,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-13048,-615,-1124,-4379,1,1,0,1,0,0,Laborers,2,1,1,SUNDAY,18,0,1,1,0,0,0,Government,0,0,0,0,-847,0,0,0,0,1,1
133757,0,Cash loans,M,N,Y,0,157500,231813,10341,193500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-20639,-7229,-6750,-4166,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,10,0,0,0,0,0,0,Industry,0,0,0,0,-501,0,0,0,1,0,2
342482,0,Cash loans,F,Y,Y,0,270000,1724220,50544,1350000,Family,Working,Secondary / secondary special,Married,House / apartment,0.003541,-17501,-10805,-6866,-1056,1,1,0,1,0,0,Core staff,2,1,1,TUESDAY,12,0,0,0,0,0,0,Transport,0,0,0,0,-386,0,0,0,0,0,4
321397,0,Cash loans,M,N,Y,0,157500,229500,18130.5,229500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-10388,-1000,-4979,-1564,1,1,1,1,0,0,Sales staff,2,2,2,SATURDAY,13,1,1,0,1,1,1,Trade,1,0,1,0,-307,0,0,0,0,0,0
347994,0,Cash loans,M,Y,N,1,135000,792162,40576.5,630000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-14521,-1720,-5447,-4889,1,1,0,1,0,0,Managers,3,2,2,TUESDAY,14,0,0,0,0,0,0,Self-employed,0,0,0,0,-1233,0,0,1,0,0,1
434666,0,Revolving loans,F,Y,Y,0,450000,450000,22500,450000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.035792,-10535,-1799,-4706,-2772,1,1,0,1,0,0,Managers,2,2,2,FRIDAY,11,1,1,0,0,0,0,Services,1,0,1,0,-459,0,0,0,0,0,6
116616,0,Cash loans,F,Y,N,0,103500,704844,35986.5,630000,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-10706,-1494,-1549,-3094,1,1,1,1,1,0,Core staff,2,2,2,SUNDAY,9,0,0,0,0,1,1,Government,7,3,7,2,-777,0,0,0,0,0,1
307286,0,Revolving loans,M,N,Y,0,315000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-8150,-499,-5633,-813,1,1,0,1,0,0,Sales staff,1,1,1,WEDNESDAY,16,0,0,0,0,0,0,Trade,8,0,8,0,-413,0,0,0,0,0,1
261897,0,Cash loans,F,N,Y,0,247500,183384,19386,162000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.006852,-13045,-1722,-3669,-4599,1,1,0,1,0,0,Accountants,1,3,3,TUESDAY,5,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,0,0,0,0,0,0,4
354654,0,Cash loans,M,Y,Y,0,270000,790830,62613,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-18623,-6935,-5871,-2078,1,1,0,1,0,1,Laborers,2,1,1,MONDAY,14,0,0,0,0,0,0,Trade,0,0,0,0,-1253,0,0,0,0,1,7
214394,0,Cash loans,F,Y,Y,1,193500,1103292,39627,855000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-13960,-1052,-1402,-4564,1,1,0,1,1,1,Accountants,3,2,2,THURSDAY,18,0,0,0,0,0,0,Other,10,0,10,0,0,0,0,0,0,0,0
252548,0,Cash loans,M,N,N,0,180000,1646316,45270,1471500,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.04622,-19065,-2277,-9217,-2616,1,1,0,1,1,0,High skill tech staff,2,1,1,SUNDAY,14,0,0,0,0,1,1,Business Entity Type 3,1,0,1,0,-1925,0,0,0,0,0,2
308743,0,Cash loans,F,N,N,0,180000,553806,28404,495000,Other,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,0.009334,-17742,-2053,-6191,-1270,1,1,0,1,0,0,Laborers,1,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,3,1,3,0,-1680,0,0,0,1,0,2
364787,0,Cash loans,M,N,Y,0,337500,675000,26284.5,675000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-18940,-607,-3326,-2499,1,1,0,1,0,1,Laborers,2,2,2,WEDNESDAY,9,0,0,0,0,1,1,Business Entity Type 1,0,0,0,0,-1372,0,0,1,0,0,3
118022,0,Cash loans,F,N,N,0,117000,472500,22729.5,472500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.002506,-19903,-1692,-551,-690,1,1,1,1,0,0,Cleaning staff,2,2,2,SATURDAY,10,0,0,0,0,0,0,Other,0,0,0,0,-444,0,0,0,0,0,3
411817,0,Cash loans,F,N,N,1,67500,460728,12280.5,364500,Family,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-10210,-1273,-677,-2175,1,1,0,1,0,0,Core staff,3,2,2,WEDNESDAY,11,0,0,0,0,1,1,Military,2,0,2,0,-6,0,0,0,0,0,0
357104,0,Cash loans,F,N,Y,0,67500,162000,7879.5,162000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-13230,-3694,-4779,-4263,1,1,1,1,0,0,Security staff,2,2,2,WEDNESDAY,9,0,0,0,0,1,1,Other,0,0,0,0,-397,0,0,0,0,0,2
124301,0,Cash loans,F,N,N,0,315000,472500,18868.5,472500,Family,State servant,Secondary / secondary special,Married,Municipal apartment,0.04622,-14237,-6884,-4584,-4688,1,1,0,1,0,1,Cooking staff,2,1,1,WEDNESDAY,17,0,0,0,0,1,1,Hotel,2,0,2,0,-716,0,0,0,0,0,3
123535,0,Cash loans,M,Y,Y,0,270000,1125000,33025.5,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15842,-2116,-888,-1071,1,1,0,1,1,0,Drivers,2,2,2,TUESDAY,14,0,0,0,0,1,1,Transport,0,0,0,0,-887,0,0,0,1,0,4
388233,0,Cash loans,F,N,Y,0,202500,592560,40216.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-12347,-2057,-5620,-1116,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,6,1,6,1,-224,0,0,0,0,0,0
169721,0,Cash loans,F,N,N,0,121500,450000,30204,450000,Family,State servant,Higher education,Single / not married,House / apartment,0.018029,-9291,-919,-9261,-1971,1,1,1,1,0,0,Accountants,1,3,3,SATURDAY,17,0,0,0,0,0,0,School,3,0,3,0,-2222,1,0,0,0,0,4
327400,0,Revolving loans,F,N,Y,0,202500,247500,12375,247500,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-18431,-11574,-7090,-1971,1,1,0,1,0,0,Laborers,2,3,2,TUESDAY,8,0,0,0,0,0,0,Government,3,0,3,0,-1886,0,0,0,0,0,3
240061,0,Cash loans,F,N,Y,0,90000,495000,17910,495000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.002042,-15394,-2398,-4508,-4554,1,1,1,1,0,0,Cooking staff,2,3,3,MONDAY,15,0,0,0,0,0,0,Agriculture,5,0,5,0,-1225,0,0,0,0,0,1
322139,0,Cash loans,F,N,Y,2,90000,566055,18387,472500,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-14962,-219,-4057,-4833,1,1,0,1,0,0,High skill tech staff,4,2,2,SATURDAY,9,0,0,0,0,0,0,Self-employed,8,0,8,0,-1642,0,0,0,0,0,1
180610,0,Cash loans,M,Y,Y,0,427500,337500,34713,337500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-19848,-13043,-12292,-3263,1,1,0,1,0,0,Core staff,2,2,2,WEDNESDAY,17,0,0,0,0,1,1,Agriculture,0,0,0,0,0,0,0,0,0,0,4
245263,0,Cash loans,F,Y,Y,0,247500,1034680.5,34326,927000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.018029,-17394,-8130,-4110,-839,1,1,0,1,0,0,Managers,2,3,3,TUESDAY,7,0,0,0,0,0,0,School,0,0,0,0,-1666,0,0,0,0,0,1
202263,0,Cash loans,M,Y,Y,0,112500,270126,18400.5,193500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-15860,-422,-3303,-4735,1,1,1,1,0,0,Drivers,2,3,3,THURSDAY,7,0,0,0,0,0,0,Business Entity Type 3,1,1,1,1,-1981,0,0,0,0,1,2
369060,0,Cash loans,M,N,Y,1,135000,331110,34897.5,292500,Unaccompanied,Working,Higher education,Married,House / apartment,0.006305,-11531,-1861,-5104,-3558,1,1,0,1,0,0,Managers,3,3,3,SUNDAY,7,0,0,0,0,0,0,Self-employed,0,0,0,0,-615,0,0,0,1,0,1
327775,0,Cash loans,M,N,N,0,157500,1288350,37669.5,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-13006,-146,-7142,-4091,1,1,0,1,1,0,Drivers,2,2,2,MONDAY,15,0,0,0,0,0,0,Military,0,0,0,0,-2293,0,0,0,0,0,1
349964,0,Cash loans,F,N,N,1,135000,675000,28597.5,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-13900,-1125,-1984,-4667,1,1,0,1,0,0,Accountants,2,2,2,SATURDAY,11,0,0,0,0,0,0,Self-employed,1,0,1,0,-2269,0,0,0,0,0,2
149161,0,Cash loans,F,N,Y,0,135000,894906,26293.5,747000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008474,-19059,-4781,-9865,-2578,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,14,0,0,0,0,0,0,Government,0,0,0,0,-1968,0,0,0,0,0,3
337805,0,Cash loans,M,Y,Y,0,135000,1260702,41665.5,1129500,Unaccompanied,Working,Higher education,Separated,House / apartment,0.018634,-15822,-1054,-9913,-4069,1,1,1,1,1,0,Sales staff,1,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,0,0,0,0,-1270,0,0,0,0,0,2
373601,0,Cash loans,F,Y,Y,0,342000,753840,24448.5,540000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018209,-16422,-8950,-8727,-4581,1,1,0,1,1,0,Managers,2,3,3,MONDAY,10,0,0,0,0,0,0,Government,0,0,0,0,-1912,0,0,0,0,0,5
351876,0,Cash loans,M,Y,N,1,157500,1381113,39712.5,1206000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12001,-3236,-780,-4344,1,1,0,1,0,0,Laborers,3,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,0,0,0,0,-1,0,0,0,4,0,0
254386,0,Cash loans,M,Y,Y,0,405000,142200,11362.5,112500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-13063,-2836,-2261,-1802,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,11,0,0,0,1,1,0,Housing,1,0,1,0,-1738,0,0,0,0,0,5
201916,0,Revolving loans,M,Y,Y,1,159750,180000,9000,180000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.018209,-12209,-3000,-2525,-2688,1,1,0,1,0,0,Core staff,3,3,3,MONDAY,10,0,0,0,0,0,0,Police,0,0,0,0,-623,0,0,0,0,0,1
114334,0,Cash loans,F,N,Y,0,85500,227520,8302.5,180000,Children,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-20017,-3350,-3418,-3426,1,1,1,1,1,0,Sales staff,1,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-1921,0,0,0,0,0,2
153353,0,Cash loans,M,Y,Y,0,202500,1327500,38943,1327500,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-13862,-306,-7589,-4132,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,2,0,2,0,-2098,0,0,0,0,0,0
204145,0,Cash loans,F,N,N,0,112500,450000,28759.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-14332,-210,-959,-4126,1,1,1,1,0,0,Laborers,2,2,2,WEDNESDAY,17,0,0,0,0,1,1,Industry,0,0,0,0,-678,0,0,0,0,0,1
247334,0,Cash loans,F,N,Y,0,135000,808650,26217,675000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.015221,-13281,-1525,-3370,-4254,1,1,1,1,1,0,Sales staff,1,2,2,MONDAY,13,0,0,0,0,0,0,Self-employed,0,0,0,0,-1876,0,0,0,0,0,1
453614,0,Revolving loans,F,N,Y,2,90000,202500,10125,202500,Children,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-12095,-129,-5169,-4062,1,1,0,1,0,0,Sales staff,4,2,2,FRIDAY,14,0,0,0,0,1,1,Trade,0,0,0,0,-417,0,0,0,1,0,0
361914,0,Cash loans,F,N,Y,0,405000,790830,57546,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-19602,-5507,-10881,-2795,1,1,0,1,0,0,Laborers,2,1,1,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,6,2,6,1,-278,0,0,1,1,0,1
411135,0,Cash loans,M,N,Y,0,112500,314055,14683.5,238500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-20611,-7358,-7344,-4168,1,1,1,1,0,0,Laborers,2,2,2,FRIDAY,7,0,0,0,0,0,0,School,0,0,0,0,-36,0,0,0,0,2,2
290175,0,Revolving loans,F,N,Y,2,117000,675000,33750,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-10849,-1877,-2041,-637,1,1,0,1,0,0,Accountants,4,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0,0,0,0,0,0,0,0,0,0,0
234165,0,Cash loans,F,N,Y,0,112500,601470,30838.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19303,-4921,-448,-2788,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,9,0,0,0,0,0,0,Military,4,0,4,0,-1798,0,0,0,0,1,4
329093,0,Cash loans,F,N,Y,0,157500,1406362.5,44158.5,1260000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-20976,-153,-7942,-2937,1,1,0,1,1,0,Laborers,2,2,2,MONDAY,15,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,-691,0,0,0,0,0,0
204914,0,Revolving loans,F,N,Y,0,324000,360000,18000,360000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-18059,-3314,-782,-1596,1,1,0,1,0,0,Private service staff,2,1,1,SATURDAY,12,0,1,1,0,0,0,Services,6,0,6,0,-1488,0,0,1,0,3,1
208438,0,Cash loans,M,N,N,1,180000,592560,32274,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-11859,-1168,-5767,-3345,1,1,0,1,0,0,Laborers,3,1,1,THURSDAY,13,0,0,0,0,0,0,Industry,0,0,0,0,0,0,0,0,0,2,0
432866,0,Cash loans,F,N,N,0,135000,1350000,39474,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-20176,-5597,-8665,-3411,1,1,1,1,1,0,Core staff,2,2,2,TUESDAY,14,0,0,0,0,0,0,Kindergarten,1,0,1,0,-831,0,0,0,0,0,1
155293,0,Cash loans,F,Y,Y,0,292500,1006920,40063.5,9e+05,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-16591,-2506,-3377,-137,1,1,0,1,0,0,Core staff,2,2,2,MONDAY,17,0,0,0,0,0,0,Legal Services,0,0,0,0,-1116,0,0,0,0,0,0
303837,0,Cash loans,M,Y,N,1,247500,1075500,31446,1075500,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-22224,-13468,-2651,-4204,1,1,0,1,0,0,Managers,3,2,2,TUESDAY,20,0,0,0,0,0,0,Culture,0,0,0,0,-952,0,0,0,0,0,0
105888,0,Cash loans,F,Y,N,1,315000,700830,18486,585000,Family,Working,Secondary / secondary special,Married,House / apartment,0.002506,-19015,-3497,-10981,-2280,1,1,1,1,1,0,Core staff,3,2,2,TUESDAY,16,0,0,0,0,1,1,Trade,7,0,7,0,-24,0,0,0,0,0,0
413622,0,Cash loans,F,N,Y,0,207000,450000,14373,450000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-15806,-1806,-70,-4126,1,1,0,1,0,0,Private service staff,1,2,2,THURSDAY,11,0,0,0,0,0,0,Services,0,0,0,0,-29,0,0,0,0,0,0
