SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
339731,1,Cash loans,F,Y,Y,2,157500,1575000,49585.5,1575000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12868,-1925,-6930,-4544,1,1,0,1,0,0,Security staff,4,2,2,TUESDAY,8,0,0,0,0,0,0,Kindergarten,7,0,7,0,-693,0,0,0,0,0,5
122250,0,Revolving loans,F,N,Y,0,247500,270000,13500,270000,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.009175,-8274,-1558,-8234,-953,1,1,0,1,0,0,Sales staff,1,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,2,0,2,0,-640,0,0,0,1,0,2
448258,0,Cash loans,F,Y,N,0,175500,934002,59818.5,855000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.003818,-12907,-955,-5340,-816,1,1,0,1,0,0,Waiters/barmen staff,2,2,2,TUESDAY,8,0,0,0,1,1,0,Business Entity Type 3,1,0,1,0,-777,0,0,0,0,0,3
390248,1,Cash loans,F,N,Y,1,78750,450000,21109.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01452,-16785,-2137,-10913,-318,1,1,0,1,1,0,Cleaning staff,3,2,2,FRIDAY,13,0,0,0,0,0,0,Industry,1,1,1,1,-275,0,0,0,0,0,2
309909,1,Cash loans,M,Y,Y,1,211500,450000,21109.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-9188,-2156,-4884,-1862,1,1,1,1,1,0,Drivers,3,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-820,0,0,0,0,0,0
339146,0,Cash loans,M,Y,Y,1,270000,254700,25321.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.008068,-15621,-5177,-8988,-4927,1,1,0,1,0,0,Laborers,3,3,3,MONDAY,11,0,0,0,0,0,0,Business Entity Type 1,0,0,0,0,-1141,0,0,0,0,0,2
446955,0,Cash loans,M,Y,Y,2,450000,720000,36891,720000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005313,-12946,-3771,-346,-4251,1,1,0,1,0,0,Laborers,4,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-321,0,0,0,0,0,1
368366,0,Cash loans,M,N,N,0,135000,1096020,55962,9e+05,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.015221,-17071,-215,-1402,-620,1,1,1,1,0,0,Security staff,2,2,2,TUESDAY,15,1,1,1,1,1,1,Security,1,0,1,0,-6,0,0,1,0,0,0
363748,0,Cash loans,F,N,Y,2,112500,254700,28867.5,225000,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-13286,-150,-1178,-791,1,1,1,1,1,0,Accountants,4,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 3,6,2,6,2,-2096,0,0,0,0,0,1
140345,1,Cash loans,M,Y,N,1,315000,1540305,42354,1206000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.030755,-14274,-258,-8387,-3888,1,1,0,1,0,0,Drivers,2,2,2,FRIDAY,19,0,0,0,0,0,0,Self-employed,0,0,0,0,-1,0,0,0,0,1,1
293245,1,Cash loans,M,N,N,0,135000,568800,16429.5,450000,Family,Working,Secondary / secondary special,Widow,Municipal apartment,0.006207,-22291,-5721,-9014,-4136,1,1,1,1,0,0,Laborers,1,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 2,11,1,10,0,-4,0,0,0,0,0,0
186868,0,Cash loans,M,Y,N,0,202500,842076,82035,810000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15573,-1350,-297,-4220,1,1,0,1,0,0,Managers,2,1,1,MONDAY,16,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,-2571,0,0,0,0,0,0
106086,0,Revolving loans,F,N,Y,0,90000,450000,22500,225000,Family,State servant,Higher education,Separated,House / apartment,0.002042,-16462,-2047,-2808,-1,1,1,1,1,0,0,Core staff,1,3,3,SATURDAY,13,0,0,0,0,0,0,Other,5,0,4,0,-173,0,0,0,0,0,5
327946,1,Cash loans,M,N,N,0,184500,450000,21888,450000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.0228,-9832,-2621,-4183,-2480,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,16,0,1,1,0,0,0,Transport,0,0,0,0,-1660,0,0,0,0,0,1
426812,1,Cash loans,F,Y,Y,1,157500,553806,26770.5,495000,Family,Working,Secondary / secondary special,Married,House / apartment,0.006852,-10470,-1170,-1227,-463,1,1,0,1,0,0,Secretaries,3,3,3,FRIDAY,6,0,0,0,0,0,0,Business Entity Type 3,1,0,1,0,-1503,0,0,0,0,0,5
331588,0,Cash loans,F,N,N,0,225000,1325475,56160,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-17083,-10131,-9938,-628,1,1,0,1,1,0,Medicine staff,2,2,2,SATURDAY,9,0,0,0,0,0,0,Medicine,1,0,1,0,-2270,0,0,0,0,0,2
186989,1,Cash loans,M,Y,Y,0,202500,454500,21996,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12697,-685,-336,-4482,1,1,0,1,0,0,Drivers,2,2,2,THURSDAY,10,0,0,0,0,1,1,Self-employed,6,4,6,2,-1936,0,0,0,0,0,3
244092,0,Revolving loans,M,N,N,0,450000,1350000,67500,1350000,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.00496,-14493,-5284,-8648,-4183,1,1,0,1,0,0,Laborers,1,2,2,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-158,0,0,0,0,0,0
356871,1,Cash loans,M,N,N,0,90000,112500,13482,112500,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.010276,-9525,-2249,-4331,-2048,1,1,0,1,0,0,Drivers,1,2,2,MONDAY,15,0,0,0,0,0,0,Self-employed,4,1,4,1,-719,0,0,0,1,0,2
438569,0,Cash loans,M,N,Y,0,157500,495000,25402.5,495000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018209,-13583,-5820,-7130,-4199,1,1,0,1,1,0,Managers,2,3,3,TUESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-1008,0,0,0,1,0,1
409148,1,Cash loans,M,Y,Y,0,126000,521280,27423,450000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-20545,-3370,-4146,-3998,1,1,0,1,0,0,Drivers,1,2,2,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 3,1,0,1,0,-1386,0,0,0,0,0,6
297059,1,Revolving loans,F,N,Y,1,112500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-9794,-754,-9794,-2238,1,1,1,1,0,0,Cleaning staff,3,2,2,THURSDAY,15,0,0,0,0,0,0,Transport,0,0,0,0,-224,0,0,0,0,2,4
295493,1,Cash loans,F,Y,Y,0,135000,425133,20808,351000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-9372,-1318,-9369,-431,1,1,1,1,0,0,Core staff,2,2,2,TUESDAY,9,0,0,0,1,1,0,Government,5,0,4,0,-274,0,0,0,0,0,3
428922,0,Cash loans,F,N,Y,0,180000,148500,10053,148500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.019689,-19769,-1530,-1481,-2882,1,1,0,1,0,0,Core staff,1,2,2,TUESDAY,8,0,0,0,0,0,0,Trade,0,0,0,0,-1,0,0,0,0,0,1
230900,1,Cash loans,M,N,Y,0,180000,239850,28593,225000,Unaccompanied,State servant,Incomplete higher,Married,Municipal apartment,0.010032,-8775,-1462,-1887,-1441,1,1,0,1,0,1,Core staff,2,2,2,TUESDAY,8,0,0,0,1,1,0,Security Ministries,0,0,0,0,-681,0,0,0,0,0,4
193504,1,Revolving loans,F,N,Y,0,67500,270000,13500,270000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-9766,-2324,-1854,-2452,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,14,0,0,0,0,0,0,Transport,5,0,4,0,-1282,0,0,0,0,0,6
253806,1,Cash loans,F,N,Y,0,90000,225000,11074.5,225000,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.010643,-9462,-362,-4319,-1918,1,1,1,1,1,0,Sales staff,2,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,2,1,2,1,-344,0,0,0,0,0,2
227515,1,Cash loans,M,Y,N,1,135000,450000,22018.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.015221,-11389,-836,-3731,-3730,1,1,0,1,0,0,Low-skill Laborers,3,2,2,TUESDAY,16,0,0,0,0,0,0,Military,3,0,3,0,0,0,0,0,0,0,1
171849,1,Cash loans,F,N,Y,1,157500,678456,22014,486000,Children,Working,Secondary / secondary special,Married,House / apartment,0.010966,-17958,-2629,-3218,-1513,1,1,0,1,0,0,Cooking staff,3,2,2,WEDNESDAY,14,0,0,0,0,1,1,Self-employed,0,0,0,0,0,0,0,0,0,1,3
134902,1,Cash loans,F,N,Y,1,67500,331920,17077.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006008,-14763,-2551,-3038,-4707,1,1,0,1,0,0,Medicine staff,3,2,2,FRIDAY,11,0,0,0,0,1,1,Medicine,5,0,5,0,-472,0,0,0,1,0,1
322668,0,Cash loans,F,N,Y,0,225000,90000,9693,90000,Unaccompanied,Working,Higher education,Married,House / apartment,0.072508,-19285,-12676,-1058,-2723,1,1,1,1,1,0,Laborers,2,1,1,THURSDAY,18,0,0,0,0,0,0,Electricity,0,0,0,0,-2292,0,0,0,0,1,2
210658,0,Cash loans,F,N,Y,0,247500,534204,34267.5,495000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.032561,-21637,-4676,-1931,-2023,1,1,0,1,1,0,Medicine staff,1,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-997,0,0,0,0,0,2
453600,0,Cash loans,F,N,N,0,126000,568800,20691,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-20732,-269,-4909,-3980,1,1,0,1,0,0,Cleaning staff,2,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-522,0,0,0,1,0,0
333166,0,Cash loans,M,N,Y,0,112500,328500,22351.5,328500,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.030755,-8794,-621,-2807,-1433,1,1,0,1,0,0,Low-skill Laborers,1,2,2,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 2,0,0,0,0,-408,0,0,0,0,0,0
417233,0,Cash loans,F,N,Y,0,270000,1258650,53455.5,1125000,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.019101,-19502,-4539,-9897,-2988,1,1,0,1,0,0,Core staff,1,2,2,MONDAY,11,0,0,0,0,0,0,Government,2,0,2,0,-2206,0,0,0,0,0,4
276587,1,Cash loans,F,N,N,1,135000,746280,59094,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.006852,-9666,-1353,-2422,-2322,1,1,0,1,0,1,Core staff,3,3,3,WEDNESDAY,12,0,0,0,1,1,0,Restaurant,1,0,1,0,0,0,0,0,0,1,3
400634,1,Cash loans,M,N,Y,0,157500,450000,27324,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.019101,-8798,-917,-3356,-1447,1,1,1,1,0,0,Cooking staff,2,2,2,SUNDAY,12,0,0,0,1,1,0,Restaurant,1,0,1,0,-82,0,0,0,0,2,8
114494,1,Cash loans,F,N,Y,1,157500,9e+05,38263.5,9e+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-13644,-1662,-766,-825,1,1,0,1,0,0,Sales staff,3,2,2,FRIDAY,12,0,0,0,0,0,0,Trade,0,0,0,0,-599,0,0,0,0,0,3
212416,0,Cash loans,M,Y,Y,1,225000,497520,52920,450000,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-18487,-2561,-1101,-1826,1,1,0,1,0,0,Laborers,3,3,1,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-682,0,0,0,0,0,2
364462,0,Cash loans,F,N,Y,0,157500,1262583,37044,1102500,Unaccompanied,Working,Higher education,Single / not married,Rented apartment,0.020713,-9913,-468,-666,-2556,1,1,0,1,0,0,Private service staff,1,3,3,SATURDAY,11,0,0,0,1,1,0,Other,0,0,0,0,-61,0,0,0,0,0,1
100541,1,Cash loans,F,Y,N,2,180000,9e+05,43299,9e+05,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-10616,-1065,-3964,-2700,1,1,1,1,0,0,Sales staff,3,3,3,MONDAY,14,0,0,0,0,1,1,Self-employed,1,0,1,0,-697,0,0,0,1,0,1
284388,1,Cash loans,M,N,Y,0,225000,746280,54306,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.02461,-21217,-116,-8573,-4720,1,1,0,1,1,0,Security staff,1,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,1,0,1,0,-941,0,0,0,0,1,2
218778,0,Cash loans,F,Y,N,0,112500,545040,25537.5,450000,Other,Working,Higher education,Single / not married,With parents,0.003069,-9954,-771,-635,-2332,1,1,0,1,0,0,Sales staff,1,3,3,SUNDAY,11,0,0,0,0,0,0,Trade,1,0,1,0,-588,0,0,0,0,2,1
146893,1,Cash loans,M,N,Y,0,270000,402939,21987,306000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.006207,-15529,-718,-717,-1707,1,1,0,1,0,0,Laborers,1,2,2,FRIDAY,13,0,0,0,0,0,0,Construction,1,1,1,1,-317,0,0,0,0,0,2
445875,0,Cash loans,M,Y,Y,1,270000,408780,27445.5,337500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561,-10115,-401,-8437,-564,1,1,0,1,0,1,Drivers,3,1,1,SUNDAY,15,0,0,0,0,0,0,Construction,0,0,0,0,-30,0,0,0,0,0,2
221220,1,Cash loans,F,N,N,0,202500,227520,11196,180000,Unaccompanied,Working,Secondary / secondary special,Widow,Municipal apartment,0.003818,-19410,-1349,-5700,-2948,1,1,1,1,1,1,Sales staff,1,2,2,THURSDAY,4,0,0,0,0,0,0,Business Entity Type 3,3,0,3,0,-728,0,0,0,0,1,2
177443,1,Cash loans,M,Y,Y,1,135000,835380,42840,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-14196,-2548,-809,-4196,1,1,0,1,0,0,Laborers,3,2,2,TUESDAY,7,0,0,0,0,0,0,Self-employed,0,0,0,0,-395,0,0,0,0,0,2
355892,1,Cash loans,M,Y,N,1,135000,221832,10786.5,175500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.001333,-16151,-2991,-5054,-5047,1,1,1,1,1,0,Laborers,3,3,3,FRIDAY,6,0,0,0,0,0,0,School,2,0,2,0,-501,0,0,0,0,0,2
242131,1,Cash loans,M,Y,Y,0,540000,1762110,48586.5,1575000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-13310,-2736,-2305,-4738,1,1,0,1,0,0,Drivers,2,2,2,THURSDAY,15,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,-2343,0,0,0,0,1,1
356369,1,Cash loans,M,Y,N,0,202500,463284,22662,382500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-14433,-2325,-6467,-4301,1,1,1,1,1,0,Laborers,2,3,3,FRIDAY,12,0,1,1,0,1,1,Construction,3,0,3,0,-1020,0,0,0,0,0,0
264978,1,Cash loans,M,N,Y,0,180000,276277.5,25470,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-18108,-2383,-2323,-1665,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,10,0,1,1,0,0,0,Business Entity Type 2,0,0,0,0,0,0,0,0,0,0,2
174464,1,Cash loans,F,N,Y,1,103500,302341.5,13446,261000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-16007,-5124,-6338,-4050,1,1,1,1,0,1,Laborers,2,2,2,TUESDAY,7,0,0,0,0,1,1,Industry,0,0,0,0,-397,0,0,0,0,1,0
347260,0,Revolving loans,M,Y,Y,2,675000,810000,40500,810000,Family,Working,Higher education,Married,House / apartment,0.007305,-19604,-3160,-2139,-836,1,1,0,1,1,0,Managers,4,3,3,SATURDAY,11,0,0,0,0,0,0,Agriculture,2,0,2,0,-554,1,0,0,5,0,0
101516,1,Cash loans,F,N,Y,0,90000,390447,18333,274500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-10072,-1461,-1769,-2743,1,1,0,1,0,0,Medicine staff,1,3,3,MONDAY,10,0,0,0,1,1,0,Other,0,0,0,0,-5,0,0,0,0,0,0
237027,0,Cash loans,F,Y,N,1,90000,508495.5,21541.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-17895,-1482,-9162,-1431,1,1,0,1,0,0,Medicine staff,3,2,2,SUNDAY,7,0,0,0,0,0,0,Medicine,3,0,3,0,-760,0,0,0,0,0,1
259814,0,Cash loans,F,Y,Y,0,90000,518562,22972.5,463500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008866,-17017,-7261,-3684,-561,1,1,0,1,0,0,Medicine staff,2,2,2,FRIDAY,17,0,0,0,0,0,0,Medicine,0,0,0,0,0,0,0,0,0,0,0
326444,1,Cash loans,M,Y,Y,1,135000,808650,26217,675000,Unaccompanied,Commercial associate,Lower secondary,Married,House / apartment,0.005084,-12071,-1625,-12064,-623,1,1,0,1,0,0,Laborers,3,2,2,FRIDAY,10,0,0,0,0,0,0,Industry,1,0,1,0,-288,0,0,0,0,0,2
277872,0,Cash loans,M,N,Y,0,135000,456273,24880.5,346500,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.011657,-9641,-978,-4938,-2319,1,1,0,1,0,1,Laborers,1,1,1,FRIDAY,14,0,0,0,0,1,1,Business Entity Type 3,1,0,1,0,-855,0,0,0,0,0,1
155544,0,Cash loans,M,Y,N,0,157500,143910,16272,135000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010556,-17095,-782,-5317,-606,1,1,0,1,1,0,Laborers,2,3,3,TUESDAY,10,0,0,0,1,1,1,Self-employed,0,0,0,0,-1168,0,0,0,0,0,2
406945,0,Cash loans,F,N,N,1,135000,573628.5,21978,463500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-15424,-6629,-3875,-4541,1,1,1,1,0,0,High skill tech staff,3,2,2,SATURDAY,10,0,0,0,0,0,0,Government,0,0,0,0,-2,0,0,0,0,0,0
103306,0,Cash loans,M,Y,N,0,121500,490536,23989.5,405000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Office apartment,0.006305,-14038,-673,-2120,-4809,1,1,0,1,0,0,Laborers,2,3,3,WEDNESDAY,3,0,0,0,0,0,0,Business Entity Type 2,0,0,0,0,-277,0,0,0,0,1,1
241911,0,Cash loans,F,N,Y,0,135000,180000,18571.5,180000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.026392,-20372,-6483,-3626,-3842,1,1,1,1,0,0,High skill tech staff,1,2,2,FRIDAY,11,0,0,0,0,0,0,Housing,0,0,0,0,-1653,0,0,0,0,0,1
280139,1,Cash loans,M,Y,Y,2,135000,592560,31023,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-16986,-677,-5323,-528,1,1,0,1,0,0,Security staff,4,2,2,SATURDAY,8,0,0,0,0,0,0,Security,7,0,7,0,-494,0,0,0,0,0,4
399664,0,Cash loans,F,Y,N,0,270000,808650,26217,675000,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.035792,-10123,-1088,-4576,-317,1,1,0,1,0,0,Security staff,2,2,2,SUNDAY,14,0,0,0,0,0,0,School,0,0,0,0,-2766,0,0,0,0,0,0
164397,1,Cash loans,M,Y,Y,1,76500,503676,25848,382500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,-14473,-5105,-2844,-2847,1,1,0,1,0,0,Laborers,3,3,3,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 2,4,0,4,0,-753,0,0,0,0,0,0
244067,1,Cash loans,F,N,Y,0,112500,528633,25560,472500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-18492,-1131,-3253,-2015,1,1,0,1,0,0,Waiters/barmen staff,2,3,3,WEDNESDAY,9,0,0,0,0,0,0,Medicine,0,0,0,0,-1819,0,0,0,1,0,5
187770,1,Cash loans,F,N,Y,0,90000,545040,36553.5,450000,Children,Working,Secondary / secondary special,Married,House / apartment,0.008068,-11240,-779,-2936,-2600,1,1,1,1,0,0,Sales staff,2,3,3,FRIDAY,9,0,0,0,1,1,0,Self-employed,0,0,0,0,-330,0,0,0,0,0,3
405573,0,Cash loans,F,Y,Y,1,148500,254700,25321.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.011657,-10292,-3672,-772,-780,1,1,0,1,0,0,Core staff,3,1,1,THURSDAY,17,0,0,0,0,0,0,Kindergarten,2,0,2,0,-1359,0,0,0,0,0,3
159304,0,Revolving loans,F,N,Y,0,90000,337500,16875,337500,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-16935,-4809,-1757,-4554,1,1,0,1,1,0,High skill tech staff,2,3,3,FRIDAY,10,0,0,0,0,0,0,Government,0,0,0,0,-1749,0,0,0,0,0,5
334944,1,Cash loans,F,Y,Y,0,225000,1724220,50544,1350000,Family,Working,Secondary / secondary special,Married,House / apartment,0.009175,-11239,-591,-1015,-2669,1,1,0,1,0,0,Private service staff,2,2,2,THURSDAY,13,0,0,0,0,0,0,Services,0,0,0,0,-2009,0,0,0,0,0,2
166636,1,Cash loans,M,Y,N,0,225000,545040,26640,450000,Unaccompanied,Commercial associate,Higher education,Single / not married,Municipal apartment,0.04622,-12212,-853,-51,-257,1,1,0,1,0,0,Core staff,1,1,1,THURSDAY,14,0,1,1,0,0,0,Business Entity Type 1,3,0,3,0,-538,0,0,0,0,0,1
127816,0,Cash loans,F,N,Y,1,103500,784858.5,28318.5,648000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-16581,-1473,-6180,-121,1,1,0,1,0,1,Managers,3,2,2,MONDAY,11,0,0,0,0,0,0,Industry,0,0,0,0,-2772,0,0,0,0,0,1
102521,1,Cash loans,F,N,Y,0,112500,296280,23539.5,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.006852,-13675,-415,-724,-4477,1,1,0,1,0,0,Cooking staff,1,3,3,MONDAY,13,0,0,0,0,0,0,Self-employed,0,0,0,0,-1510,0,0,0,1,0,2
213666,0,Cash loans,F,N,Y,0,135000,474048,20214,360000,Unaccompanied,Working,Higher education,Married,House / apartment,0.014464,-18913,-7617,-9706,-2454,1,1,1,1,1,0,Managers,2,2,2,TUESDAY,3,0,0,0,0,0,0,Kindergarten,0,0,0,0,-1289,0,0,0,0,0,1
213535,0,Cash loans,M,N,Y,0,270000,474048,24331.5,360000,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14179,-1653,-3607,-4581,1,1,0,1,0,0,Laborers,2,1,1,MONDAY,17,0,1,1,1,0,0,Government,0,0,0,0,0,0,0,0,0,0,3
348852,1,Cash loans,F,N,Y,0,157500,427500,21955.5,427500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01452,-11866,-4090,-7988,-3511,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 2,7,2,7,2,-1499,0,0,0,0,0,1
168327,1,Cash loans,M,N,Y,0,225000,619965,24151.5,517500,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.010643,-11783,-574,-5339,-3897,1,1,0,1,0,0,Security staff,1,2,2,MONDAY,17,0,1,1,0,0,0,Security,0,0,0,0,-1800,0,0,1,0,0,3
360848,1,Cash loans,F,N,Y,1,76500,254700,27558,225000,Children,Working,Higher education,Married,House / apartment,0.009175,-11239,-2474,-359,-441,1,1,0,1,0,0,Laborers,3,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,1,1,1,1,0,0,0,1,0,0,1
213491,1,Cash loans,F,Y,Y,2,180000,640080,29970,450000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-16816,-2593,-4110,-355,1,1,0,1,0,0,Sales staff,3,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0,0,0,0,-116,0,0,0,0,0,2
281524,1,Cash loans,M,Y,Y,0,360000,1006920,40063.5,9e+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-16861,-2436,-1,-272,1,1,0,1,0,0,Drivers,2,2,2,TUESDAY,17,0,0,0,0,0,0,Self-employed,0,0,0,0,-1615,0,0,0,0,0,0
175678,1,Cash loans,M,N,Y,2,225000,728460,40806,675000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.010276,-12213,-1235,-4829,-4659,1,1,0,1,1,0,Managers,4,2,2,MONDAY,11,0,1,1,0,0,0,Transport,0,0,0,0,-1578,0,0,0,0,0,0
123351,0,Cash loans,F,N,N,0,74061,808650,21460.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,-8963,-231,-762,-1649,1,1,0,1,0,0,Sales staff,1,2,2,TUESDAY,13,0,0,0,0,0,0,Trade,0,0,0,0,-4,0,0,0,0,0,0
355614,0,Revolving loans,F,Y,N,0,112500,270000,13500,270000,Unaccompanied,Working,Higher education,Separated,House / apartment,0.035792,-10391,-898,-1055,-39,1,1,0,1,0,0,Core staff,1,2,2,TUESDAY,15,0,0,0,0,1,1,Self-employed,0,0,0,0,-364,0,0,0,0,1,0
